movie_id,budget,director,genres,main_cast,original_language,popularity,release_date,release_year,revenue,runtime,status,title,vote_average,vote_count,weighted_rating
8840,57000000,Rob Cohen,['Fantasy'],"['Dennis Quaid', 'David Thewlis', 'Pete Postlethwaite', 'Dina Meyer', 'Julie Christie']",en,31.79197883605957,1996-05-31,1996,115267375,103.0,Released,DragonHeart,6.400000095367432,535,6.203132629394531
29697,,Regardt van den Bergh,['Drama'],"['Frank Rautenbach', 'Jeanne Neilson', 'Hamilton Dlamini', 'Sean Cameron Michael', 'Rochelle Buchan']",en,0.1478859931230545,2006-10-27,2006,,97.0,Released,Faith Like Potatoes,6.0,9,6.092438220977783
16651,7000000,Mitch Davis,"['Action', 'Adventure', 'Drama', 'Family']","['Christopher Gorham', 'Anne Hathaway', 'Joe Folau', 'Miriama Smith']",en,2.206096887588501,2001-04-12,2001,4720371,113.0,Released,The Other Side of Heaven,6.699999809265137,14,6.102035045623779
2211,,Max Färberböck,"['Drama', 'History', 'Romance']","['Maria Schrader', 'Juliane Köhler', 'Johanna Wokalek', 'Heike Makatsch', 'Elisabeth Degen']",de,2.832628011703491,1999-02-10,1999,,125.0,Released,Aimee & Jaguar,6.300000190734863,20,6.097527980804443
109410,40000000,Brian Helgeland,['Drama'],"['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford', 'Nicole Beharie', 'Christopher Meloni']",en,31.884559631347656,2013-04-12,2013,95020213,128.0,Released,42,6.800000190734863,787,6.411844253540039
17880,14000000,Wayne Wang,"['Comedy', 'Drama', 'Family']","['Jeff Daniels', 'AnnaSophia Robb', 'Cicely Tyson', 'Eva Marie Saint', 'Dave Matthews']",en,3.334804058074951,2005-02-18,2005,32645546,106.0,Released,Because of Winn-Dixie,6.099999904632568,61,6.093705654144287
9678,85000000,Steven Brill,"['Comedy', 'Fantasy', 'Romance']","['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', 'Tom Lister Jr.']",en,18.33599281311035,2000-11-10,2000,,90.0,Released,Little Nicky,5.199999809265137,438,5.813228130340576
8408,3500000,George A. Romero,"['Horror', 'Science Fiction']","['Lori Cardille', 'Terry Alexander', 'Joseph Pilato', 'Jarlath Conroy', 'Anthony Dileo Jr.']",en,18.025205612182617,1985-07-19,1985,34000000,96.0,Released,Day of the Dead,6.900000095367432,270,6.270528793334961
10833,35000000,David Mirkin,"['Crime', 'Comedy', 'Romance']","['Sigourney Weaver', 'Jennifer Love Hewitt', 'Gene Hackman', 'Ray Liotta', 'Jason Lee']",en,13.93220329284668,2001-03-23,2001,,123.0,Released,Heartbreakers,5.699999809265137,254,6.010948181152344
118,150000000,Tim Burton,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['Johnny Depp', 'Freddie Highmore', 'David Kelly', 'AnnaSophia Robb', 'Julia Winter']",en,53.90559387207031,2005-07-13,2005,474968763,115.0,Released,Charlie and the Chocolate Factory,6.699999809265137,3624,6.573048114776611
24034,10000000,Timothy Bjorklund,"['Animation', 'Drama', 'Family', 'Music']","['Nathan Lane', 'Kelsey Grammer', 'Shaun Fleming', 'Debra Jo Rupp', 'David Ogden Stiers']",en,1.3744089603424072,2004-01-16,2004,,74.0,Released,Teacher's Pet,5.5,2,6.092070579528809
824,52500000,Baz Luhrmann,"['Drama', 'Music', 'Romance']","['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent', 'Richard Roxburgh']",en,57.37434005737305,2001-03-09,2001,179213434,127.0,Released,Moulin Rouge!,7.400000095367432,1300,6.845276832580566
70074,55000000,Walter Hill,"['Action', 'Crime', 'Thriller']","['Sylvester Stallone', 'Sung Kang', 'Sarah Shahi', 'Adewale Akinnuoye-Agbaje', 'Jason Momoa']",en,22.503934860229492,2013-01-31,2013,9489829,92.0,Released,Bullet to the Head,5.199999809265137,481,5.79491662979126
14976,,Jonathan Demme,['Drama'],"['Anne Hathaway', 'Rosemarie DeWitt', 'Sebastian Stan', 'Roslyn Ruff', 'Bill Irwin']",en,14.345428466796875,2008-10-03,2008,,113.0,Released,Rachel Getting Married,6.099999904632568,163,6.094277858734131
120467,30000000,Wes Anderson,"['Comedy', 'Drama']","['Ralph Fiennes', 'Tony Revolori', 'F. Murray Abraham', 'Mathieu Amalric', 'Adrien Brody']",en,74.4174575805664,2014-02-26,2014,174600318,99.0,Released,The Grand Budapest Hotel,8.0,4519,7.6662068367004395
2428,20000000,George Stevens,"['Drama', 'History']","['Max von Sydow', 'Michael Anderson Jr.', 'Carroll Baker', 'Ina Balin', 'Victor Buono']",en,3.011204957962036,1965-02-15,1965,15473333,199.0,Released,The Greatest Story Ever Told,6.5,41,6.10998010635376
8416,750000,Bernardo Bertolucci,['Drama'],"['Jean-Louis Trintignant', 'Stefania Sandrelli', 'Gastone Moschin', 'Dominique Sanda', 'Enzo Tarascio']",it,8.42929458618164,1970-10-21,1970,,107.0,Released,The Conformist,7.599999904632568,127,6.269502639770508
8427,70000000,Betty Thomas,"['Action', 'Adventure', 'Comedy', 'Thriller']","['Eddie Murphy', 'Owen Wilson', 'Famke Janssen', 'Keith Dallas', 'Malcolm McDowell']",en,13.267630577087402,2002-10-31,2002,33561137,97.0,Released,I Spy,5.199999809265137,269,5.897622108459473
12155,200000000,Tim Burton,"['Family', 'Fantasy', 'Adventure']","['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Crispin Glover']",en,78.53010559082031,2010-03-03,2010,1025491110,108.0,Released,Alice in Wonderland,6.400000095367432,4645,6.347516059875488
261,3000000,Richard Brooks,"['Drama', 'Romance']","['Elizabeth Taylor', 'Paul Newman', 'Burl Ives', 'Judith Anderson', 'Jack Carson']",en,16.5535945892334,1958-02-17,1958,17570324,108.0,Released,Cat on a Hot Tin Roof,7.599999904632568,165,6.314484119415283
41210,19000000,Josh Gordon,"['Comedy', 'Romance', 'Drama']","['Jason Bateman', 'Jennifer Aniston', 'Jeff Goldblum', 'Juliette Lewis', 'Todd Louiso']",en,27.494037628173828,2010-05-11,2010,49830607,101.0,Released,The Switch,5.900000095367432,583,6.0202202796936035
1360,12000000,Julie Taymor,"['Drama', 'Romance']","['Salma Hayek', 'Alfred Molina', 'Mía Maestro', 'Patricia Reyes Spíndola', 'Diego Luna']",en,18.422327041625977,2002-08-29,2002,56298474,123.0,Released,Frida,7.300000190734863,383,6.437689781188965
41402,20000000,Matt Reeves,"['Drama', 'Horror', 'Mystery']","['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins', 'Elias Koteas', 'Sasha Barrese']",en,19.705310821533203,2010-10-01,2010,24145613,116.0,Released,Let Me In,6.699999809265137,641,6.336362361907959
6278,60000000,Rob Bowman,"['Adventure', 'Action', 'Fantasy']","['Christian Bale', 'Matthew McConaughey', 'Izabella Scorupco', 'Gerard Butler', 'Alexander Siddig']",en,27.615108489990234,2002-07-12,2002,43061982,101.0,Released,Reign of Fire,6.0,669,6.054963111877441
11371,68000000,Frank Oz,"['Action', 'Crime', 'Thriller']","['Robert De Niro', 'Edward Norton', 'Marlon Brando', 'Angela Bassett', 'Paul Soles']",en,22.572322845458984,2001-07-13,2001,71069884,124.0,Released,The Score,6.699999809265137,423,6.279001235961914
32274,,Tim Robbins,['Drama'],"['Hank Azaria', 'Rubén Blades', 'Joan Cusack', 'John Cusack', 'Bill Murray']",en,4.901553153991699,1999-12-10,1999,,132.0,Released,Cradle Will Rock,7.199999809265137,18,6.11369514465332
158895,,Chad Hartigan,['Drama'],"['Paul Eenhoorn', 'Richmond Arquette', 'Sam Buchanan', 'Robert Longstreet', 'Kristin Slaysman']",en,0.7636799812316895,2013-06-28,2013,,83.0,Released,This Is Martin Bonner,6.599999904632568,4,6.095410346984863
9582,20000000,Chris Koch,"['Comedy', 'Romance']","['Jason Lee', 'Julia Stiles', 'Selma Blair', 'James Brolin', 'Shawn Hatosy']",en,5.596835136413574,2003-01-17,2003,17432163,101.0,Released,A Guy Thing,5.300000190734863,83,6.030115127563477
274479,60000000,David O. Russell,"['Drama', 'Comedy']","['Jennifer Lawrence', 'Bradley Cooper', 'Robert De Niro', 'Dascha Polanco', 'Edgar Ramírez']",en,29.876506805419922,2015-12-24,2015,101134059,124.0,Released,Joy,6.400000095367432,1581,6.284204959869385
10950,22000000,Jessie Nelson,['Drama'],"['Sean Penn', 'Michelle Pfeiffer', 'Dianne Wiest', 'Dakota Fanning', 'Richard Schiff']",en,26.071643829345703,2001-12-28,2001,92542418,132.0,Released,I Am Sam,7.199999809265137,530,6.487226486206055
3509,8700000,Richard Linklater,"['Animation', 'Science Fiction', 'Thriller']","['Keanu Reeves', 'Winona Ryder', 'Woody Harrelson', 'Robert Downey Jr.', 'Mitch Baker']",en,26.093042373657227,2006-05-25,2006,7659918,100.0,Released,A Scanner Darkly,6.800000190734863,532,6.345459461212158
9912,25000000,Roger Donaldson,['Drama'],"['Anthony Hopkins', 'Iain Rea', 'Tessa Mitchell', 'Aaron Murphy', 'Tim Shadbolt']",en,8.450512886047363,2005-10-12,2005,,127.0,Released,The World's Fastest Indian,7.300000190734863,166,6.271359920501709
4107,,Paul Greengrass,"['Action', 'Adventure', 'Drama', 'History']","['James Nesbitt', 'Allan Gildea', 'Gerard Crossan', 'Mary Moulds', 'Carmel McCallion']",en,7.330690860748291,2002-01-16,2002,773228,107.0,Released,Bloody Sunday,7.199999809265137,53,6.151264667510986
26843,35000000,Moustapha Akkad,"['Action', 'History', 'War']","['Anthony Quinn', 'Rod Steiger', 'Oliver Reed', 'Irene Papas', 'Raf Vallone']",en,2.8649790287017822,1981-04-17,1981,,173.0,Released,Lion of the Desert,7.400000095367432,34,6.1380462646484375
9093,35000000,Shekhar Kapur,"['War', 'Adventure', 'Drama', 'Romance']","['Heath Ledger', 'Wes Bentley', 'Kate Hudson', 'Djimon Hounsou', 'Michael Sheen']",en,10.103639602661133,2002-09-08,2002,29882645,132.0,Released,The Four Feathers,6.5,159,6.151144981384277
9422,70000000,Steven Zaillian,['Drama'],"['John Travolta', 'Robert Duvall', 'Tony Shalhoub', 'William H. Macy', 'Zeljko Ivanek']",en,10.147320747375488,1998-03-05,1998,56702901,115.0,Released,A Civil Action,6.099999904632568,109,6.09398889541626
194,10000000,Jean-Pierre Jeunet,"['Comedy', 'Romance']","['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Jamel Debbouze', 'Claire Maurier']",fr,73.72024536132812,2001-04-25,2001,173921954,122.0,Released,Amélie,7.800000190734863,3310,7.4166035652160645
203833,,Brian Percival,['Drama'],"['Geoffrey Rush', 'Sophie Nélisse', 'Emily Watson', 'Nico Liersch', 'Ben Schnetzer']",en,57.84156036376953,2013-11-08,2013,76586316,131.0,Released,The Book Thief,7.400000095367432,1486,6.887476444244385
5876,18000000,Frank Darabont,"['Science Fiction', 'Horror', 'Thriller']","['Thomas Jane', 'Marcia Gay Harden', 'Laurie Holden', 'Andre Braugher', 'Toby Jones']",en,37.10435485839844,2007-11-21,2007,57096190,126.0,Released,The Mist,6.699999809265137,1399,6.453257083892822
36046,7500000,Russell Holt,"['Drama', 'Romance']","['Sam Hennings', 'Brenda Strong', 'Eric Johnson', 'Alexander Carroll', 'Tiffany Dupont']",en,0.5716630220413208,2004-11-24,2004,3347647,110.0,Released,The Work and the Glory,6.099999904632568,7,6.093354225158691
25312,,Sally Potter,"['Drama', 'Romance']","['Joan Allen', 'Simon Abkarian', 'Sam Neill', 'Shirley Henderson', 'Stephanie Leonidas']",en,3.677830934524536,2005-08-05,2005,,100.0,Released,Yes,5.900000095367432,7,6.091904640197754
26428,70000000,Alejandro Amenábar,"['Adventure', 'Drama', 'History']","['Rachel Weisz', 'Max Minghella', 'Oscar Isaac', 'Ashraf Barhom', 'Michael Lonsdale']",en,18.888805389404297,2009-05-17,2009,39041505,127.0,Released,Agora,6.900000095367432,395,6.328640937805176
8204,90000000,Mark Waters,"['Adventure', 'Family', 'Fantasy']","['Freddie Highmore', 'Mary-Louise Parker', 'Nick Nolte', 'Sarah Bolger', 'Andrew McCarthy']",en,21.436681747436523,2008-02-14,2008,162839667,95.0,Released,The Spiderwick Chronicles,6.300000190734863,572,6.170528888702393
358451,,Mabel Cheung,"['Drama', 'History', 'Romance']","['Lau Ching-Wan', 'Tang Wei', 'Qin Hailu', 'Jing Boran ']",zh,0.7533619999885559,2015-08-28,2015,,130.0,Released,A Tale of Three Cities,6.300000190734863,5,6.094377517700195
45324,12500000,George Hickenlooper,"['Crime', 'Comedy', 'Drama']","['Kevin Spacey', 'Kelly Preston', 'Hannah Endicott-Douglas', 'Rachelle Lefevre', 'Barry Pepper']",en,6.546037197113037,2010-09-16,2010,1083683,108.0,Released,Casino Jack,6.0,94,6.0849761962890625
45243,80000000,Todd Phillips,['Comedy'],"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Justin Bartha', 'Ken Jeong']",en,58.0401496887207,2011-05-25,2011,254455986,102.0,Released,The Hangover Part II,6.199999809265137,3739,6.178220748901367
10947,4200000,Kenny Ortega,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']","['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu']",en,16.536373138427734,2006-01-20,2006,,98.0,Released,High School Musical,6.099999904632568,1000,6.096722602844238
13374,25000000,Tim Fywell,"['Drama', 'Comedy', 'Family']","['Michelle Trachtenberg', 'Joan Cusack', 'Amy Stewart', 'Hayden Panettiere', 'Kim Cattrall']",en,13.288176536560059,2005-03-17,2005,27645491,98.0,Released,Ice Princess,5.900000095367432,185,6.062045574188232
10773,,Stephen Frears,"['Comedy', 'Drama']","['Judi Dench', 'Bob Hoskins', 'Will Young', 'Christopher Guest', 'Kelly Reilly']",en,2.8941540718078613,2005-09-09,2005,,103.0,Released,Mrs Henderson Presents,6.400000095367432,62,6.111929416656494
13362,1000000,Alex Gibney,['Documentary'],"['Brian Keith Allen', 'Moazzam Begg', 'Christopher Beiring', 'Alex Gibney']",en,0.7485650181770325,2007-04-30,2007,274661,106.0,Released,Taxi to the Dark Side,6.599999904632568,53,6.119842052459717
17044,,David Leland,"['Drama', 'Romance', 'War']","['Catherine McCormack', 'Rachel Weisz', 'Anna Friel', 'Paul Bettany', 'Steven Mackintosh']",en,1.2780920267105103,1998-09-25,1998,,111.0,Released,The Land Girls,7.0,3,6.096133232116699
4513,30000000,David Slade,"['Horror', 'Thriller']","['Josh Hartnett', 'Melissa George', 'Ben Foster', 'Danny Huston', 'Mark Boone Junior']",en,33.394081115722656,2007-10-17,2007,75505973,113.0,Released,30 Days of Night,6.199999809265137,767,6.140718460083008
820,40000000,Oliver Stone,"['Drama', 'Thriller', 'History']","['Kevin Costner', 'Tommy Lee Jones', 'Gary Oldman', 'Kevin Bacon', 'Michael Rooker']",en,26.820409774780273,1991-12-20,1991,205405498,189.0,Released,JFK,7.5,502,6.576646327972412
169917,28000000,Scott Frank,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Liam Neeson', 'Dan Stevens', 'David Harbour', 'Boyd Holbrook', 'Adam David Thompson']",en,61.30961990356445,2014-09-18,2014,53181600,113.0,Released,A Walk Among the Tombstones,6.199999809265137,1131,6.151042938232422
37233,42000000,Sydney Pollack,"['Drama', 'Mystery', 'Thriller']","['Tom Cruise', 'Jeanne Tripplehorn', 'Gene Hackman', 'Holly Hunter', 'Ed Harris']",en,23.736534118652344,1993-06-30,1993,270248367,154.0,Released,The Firm,6.599999904632568,501,6.267178058624268
41009,,Ian Fitzgibbon,"['Action', 'Comedy', 'Crime', 'Drama']","['Cillian Murphy', 'Brendan Gleeson', 'Jim Broadbent', 'Padraic Delaney', 'Natalie Britton']",en,3.8109428882598877,2009-09-11,2009,,88.0,Released,Perrier’s Bounty,5.099999904632568,24,6.069054126739502
11351,17000000,Victor Salva,"['Horror', 'Thriller']","['Ray Wise', 'Jonathan Breck', 'Garikayi Mutambirwa', 'Eric Nenninger', 'Josh Hammond']",en,19.045146942138672,2003-08-08,2003,63102666,104.0,Released,Jeepers Creepers 2,5.5,299,5.952289581298828
9390,50000000,Cameron Crowe,"['Comedy', 'Drama', 'Romance']","['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger', 'Kelly Preston', 'Alison Armitage']",en,27.039636611938477,1996-12-06,1996,273552592,139.0,Released,Jerry Maguire,6.699999809265137,913,6.3891987800598145
10330,26000000,Mark Waters,['Comedy'],"['Jamie Lee Curtis', 'Lindsay Lohan', 'Mark Harmon', 'Harold Gould', 'Haley Hudson']",en,24.345651626586914,2003-08-03,2003,110230332,97.0,Released,Freaky Friday,6.0,879,6.048683166503906
146216,84000000,Dean Parisot,"['Action', 'Comedy', 'Crime', 'Thriller']","['Bruce Willis', 'Catherine Zeta-Jones', 'Anthony Hopkins', 'Helen Mirren', 'John Malkovich']",en,44.34333038330078,2013-07-18,2013,,116.0,Released,RED 2,6.400000095367432,1526,6.281641960144043
39210,8000000,Sofia Coppola,"['Comedy', 'Drama']","['Stephen Dorff', 'Chris Pontius', 'Erin Wasson', 'Alexandra Williams', 'Nathalie Fay']",en,9.590373039245605,2010-09-03,2010,,98.0,Released,Somewhere,6.0,208,6.0766754150390625
76203,20000000,Steve McQueen,"['Drama', 'History']","['Chiwetel Ejiofor', 'Michael Fassbender', ""Lupita Nyong'o"", 'Benedict Cumberbatch', 'Paul Dano']",en,95.92289733886719,2013-10-18,2013,187000000,134.0,Released,12 Years a Slave,7.900000095367432,3674,7.526026248931885
12150,19000000,Harold Becker,"['Drama', 'Crime', 'Mystery']","['Al Pacino', 'Ellen Barkin', 'John Goodman', 'Michael Rooker', 'William Hickey']",en,11.473159790039062,1989-09-15,1989,110879513,113.0,Released,Sea of Love,6.699999809265137,141,6.171072959899902
318040,,Étienne Faure,"['Drama', 'Romance']","['Pierre Prieur', 'Adrian James', 'Raquel Nave', 'Rebekah Underhill', 'Charlie Himmelstein']",en,0.5834460258483887,2015-02-07,2015,,99.0,Released,Bizarre,6.199999809265137,11,6.094515323638916
391,200000,Sergio Leone,['Western'],"['Clint Eastwood', 'Marianne Koch', 'Gian Maria Volonté', 'Wolfgang Lukschy', 'José Calvo']",it,38.771060943603516,1964-09-12,1964,14500000,99.0,Released,A Fistful of Dollars,7.599999904632568,883,6.815569877624512
109445,150000000,Chris Buck,"['Animation', 'Adventure', 'Family']","['Kristen Bell', 'Idina Menzel', 'Jonathan Groff', 'Josh Gad', 'Santino Fontana']",en,165.1253662109375,2013-11-27,2013,1274219009,102.0,Released,Frozen,7.300000190734863,5295,7.114963054656982
6439,30000000,Frederik Du Chau,['Comedy'],"['Frankie Muniz', 'Mandy Moore', 'Hayden Panettiere', 'Bruce Greenwood', 'Wendie Malick']",en,8.058109283447266,2005-01-06,2005,93772522,102.0,Released,Racing Stripes,5.099999904632568,123,5.980388164520264
11968,50000000,John Stockwell,"['Action', 'Thriller', 'Adventure', 'Crime']","['Paul Walker', 'Jessica Alba', 'Scott Caan', 'Ashley Scott', 'Josh Brolin']",en,14.723466873168945,2005-09-30,2005,44434439,110.0,Released,Into the Blue,5.800000190734863,458,5.998503684997559
5708,,Anton Corbijn,['Drama'],"['Sam Riley', 'Samantha Morton', 'Alexandra Maria Lara', 'Joe Anderson', 'James Anthony Pearson']",en,11.357474327087402,2007-09-26,2007,8159508,121.0,Released,Control,7.5,200,6.336048126220703
23742,30000000,Kevin Smith,"['Action', 'Comedy', 'Crime']","['Bruce Willis', 'Tracy Morgan', 'Juan Carlos Hernández', 'Seann William Scott', 'Michelle Trachtenberg']",en,25.82577133178711,2010-02-26,2010,55583804,107.0,Released,Cop Out,5.300000190734863,511,5.817537307739258
46503,,Andrew Jarecki,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']","['Kirsten Dunst', 'Ryan Gosling', 'Kristen Wiig', 'Frank Langella', 'Lily Rabe']",en,20.086645126342773,2010-12-03,2010,,101.0,Released,All Good Things,5.900000095367432,286,6.0488996505737305
109491,60000000,Richard LaGravenese,"['Fantasy', 'Drama', 'Romance']","['Alden Ehrenreich', 'Alice Englert', 'Jeremy Irons', 'Viola Davis', 'Emmy Rossum']",en,40.72137451171875,2013-02-13,2013,60052138,124.0,Released,Beautiful Creatures,5.599999904632568,984,5.843479156494141
11096,25000000,John Polson,"['Horror', 'Mystery', 'Thriller']","['Robert De Niro', 'Dakota Fanning', 'Famke Janssen', 'Elisabeth Shue', 'Amy Irving']",en,18.228538513183594,2005-01-27,2005,122644820,101.0,Released,Hide and Seek,6.099999904632568,440,6.0954108238220215
198062,,Brad Copeland,['Comedy'],"['Glenn Howerton', 'Steve Little', 'Ben Schwartz', 'Adrianne Palicki', 'Josh Groban']",en,2.253588914871216,2013-07-09,2013,,87.0,Released,Coffee Town,6.699999809265137,45,6.120498180389404
14405,20000000,Raja Gosnell,"['Adventure', 'Comedy', 'Family']","['Drew Barrymore', 'Piper Perabo', 'Andy García', 'George Lopez', 'Paul Rodríguez']",en,12.252639770507812,2008-10-03,2008,149281606,91.0,Released,Beverly Hills Chihuahua,4.900000095367432,209,5.879777431488037
6217,,Paul Schrader,"['Drama', 'Fantasy', 'Horror', 'Thriller']","['Nastassja Kinski', 'Malcolm McDowell', 'John Heard', 'Ruby Dee', 'Ed Begley Jr.']",en,5.6987199783325195,1982-04-02,1982,,118.0,Released,Cat People,6.0,94,6.0849761962890625
1640,6500000,Paul Haggis,['Drama'],"['Sandra Bullock', 'Don Cheadle', 'Matt Dillon', 'Michael Peña', 'Jennifer Esposito']",en,28.223163604736328,2004-01-13,2004,98410061,112.0,Released,Crash,7.199999809265137,1149,6.696527481079102
24363,,David Duchovny,"['Comedy', 'Drama']","['Robin Williams', 'David Duchovny', 'Anton Yelchin', 'Téa Leoni', 'Erica Tazel']",en,6.337735176086426,2005-04-15,2005,,97.0,Released,House of D,6.099999904632568,23,6.0934624671936035
2157,80000000,Stephen Hopkins,"['Adventure', 'Family', 'Science Fiction']","['Gary Oldman', 'William Hurt', 'Matt LeBlanc', 'Mimi Rogers', 'Heather Graham']",en,17.45502471923828,1998-04-03,1998,136159423,130.0,Released,Lost in Space,5.0,388,5.778381824493408
295914,,Sadyk Sher-Niyaz,"['Drama', 'Action']","['Elina Abai Kyzy', 'Aziz Muradillayev', 'Nasira Mambetov', 'Adilet Usubaliyev', 'Mirlan Abdulayev']",ky,0.07787299901247025,2014-08-22,2014,,135.0,Released,Queen of the Mountains,0.0,0,6.093305587768555
10560,18000000,Nicholas Hytner,"['Drama', 'Music']","['Amanda Schull', 'Zoe Saldana', 'Susan May Pratt', 'Peter Gallagher', 'Scottie Thompson']",en,6.96173620223999,2000-05-12,2000,17200925,115.0,Released,Center Stage,6.800000190734863,90,6.153936862945557
414,100000000,Joel Schumacher,"['Action', 'Crime', 'Fantasy']","['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell""]",en,48.205604553222656,1995-05-31,1995,336529144,121.0,Released,Batman Forever,5.199999809265137,1498,5.548669338226318
27845,,Steve Buscemi,"['Comedy', 'Drama']","['Steve Buscemi', 'Chloë Sevigny', 'Carol Kane', 'Mark Boone Junior', 'Bronson Dudley']",en,3.443916082382202,1996-10-11,1996,,95.0,Released,Trees Lounge,6.699999809265137,51,6.123940467834473
9466,,Woody Allen,"['Drama', 'Comedy']","['Kenneth Branagh', 'Judy Davis', 'Joe Mantegna', 'Leonardo DiCaprio', 'Charlize Theron']",en,7.594593048095703,1998-09-07,1998,,113.0,Released,Celebrity,6.0,111,6.0836262702941895
15173,,Phil Vischer,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']","['Phil Vischer', 'Mike Nawrocki', 'Tim Hodge', 'Lisa Vischer', 'Daniel Anderson']",en,1.4461719989776611,2002-10-04,2002,,82.0,Released,Jonah: A VeggieTales Movie,6.400000095367432,22,6.100183486938477
118612,,Ryan Smith,"['Mystery', 'Thriller']","['Steven Strait', 'Karolina Wydra', 'Sandra Ellis Lafferty', 'Ric Reitz', 'Jackson Walker']",en,4.596157073974609,2012-08-27,2012,,90.0,Released,After,5.599999904632568,63,6.062896251678467
64678,,Gavin Wiesen,"['Drama', 'Romance']","['Freddie Highmore', 'Emma Roberts', 'Michael Angarano', 'Elizabeth Reaser', 'Alicia Silverstone']",en,12.690223693847656,2011-06-17,2011,1406224,83.0,Released,The Art of Getting By,6.5,415,6.216142654418945
44634,3000000,Michael Schultz,['Drama'],"['Kimberly Elise', 'Loretta Devine', 'Debbi Morgan', 'Michael Boatman', 'Louisa Abernathy']",en,0.01998399943113327,2004-09-30,2004,6804016,94.0,Released,Woman Thou Art Loosed,5.0,3,6.089896202087402
1417,19000000,Guillermo del Toro,"['Fantasy', 'Drama', 'War']","['Ivana Baquero', 'Maribel Verdú', 'Sergi López', 'Doug Jones', 'Ariadna Gil']",es,90.80941009521484,2006-05-27,2006,83258226,118.0,Released,Pan's Labyrinth,7.599999904632568,3041,7.238770008087158
11287,40000000,Penny Marshall,['Comedy'],"['Tom Hanks', 'Geena Davis', 'Madonna', 'Lori Petty', 'Jon Lovitz']",en,21.661027908325195,1992-07-01,1992,107458785,128.0,Released,A League of Their Own,6.699999809265137,354,6.256877422332764
26815,1250000,Shimit Amin,"['Drama', 'Comedy', 'Romance']","['Ranbir Kapoor', 'Sumeet Darshan Dobhal', 'Gauhar Khan', 'Shazahn Padamsee', 'Prem Chopra']",hi,3.0004351139068604,2009-12-11,2009,,156.0,Released,Rocket Singh: Salesman of the Year,7.0,27,6.118134021759033
549,2962051,Julian Schnabel,"['Drama', 'History']","['Jeffrey Wright', 'David Bowie', 'Dennis Hopper', 'Gary Oldman', 'Benicio del Toro']",en,3.636634111404419,1996-08-09,1996,3011195,108.0,Released,Basquiat,6.599999904632568,94,6.138537406921387
786,60000000,Cameron Crowe,"['Drama', 'Music']","['Kate Hudson', 'Billy Crudup', 'Frances McDormand', 'Jason Lee', 'Patrick Fugit']",en,21.54744529724121,2000-09-15,2000,47383689,122.0,Released,Almost Famous,7.400000095367432,797,6.686378002166748
109729,250000,Paul Schrader,"['Thriller', 'Drama']","['Lindsay Lohan', 'James Deen', 'Gus Van Sant', 'Nolan Gerard Funk', 'Amanda Brooks']",en,6.978907108306885,2013-07-29,2013,56825,99.0,Released,The Canyons,4.099999904632568,75,5.948723316192627
22803,53000000,F. Gary Gray,"['Drama', 'Crime', 'Thriller']","['Jamie Foxx', 'Gerard Butler', 'Colm Meaney', 'Bruce McGill', 'Leslie Bibb']",en,49.59397888183594,2009-10-15,2009,126690726,109.0,Released,Law Abiding Citizen,7.199999809265137,1486,6.7659220695495605
62677,,Maggie Greenwald,"['Drama', 'Music']","['Janet McTeer', 'Michael Davis', 'Michael Goodwin', 'Gregory Russell Cook', 'Jane Adams']",en,3.36332106590271,2001-03-01,2001,,109.0,Released,Songcatcher,5.599999904632568,9,6.088718891143799
11298,1000000,Joe Dante,"['Drama', 'Horror']","['Patrick Macnee', 'Dennis Dugan', 'Christopher Stone', 'Belinda Balaski', 'Kevin McCarthy']",en,6.532855033874512,1981-04-03,1981,17985893,91.0,Released,The Howling,6.400000095367432,161,6.137392997741699
107846,50000000,Mikael Håfström,"['Action', 'Thriller']","['Sylvester Stallone', 'Arnold Schwarzenegger', 'Jim Caviezel', 'Vinnie Jones', '50 Cent']",en,44.47804260253906,2013-10-09,2013,122915111,115.0,Released,Escape Plan,6.699999809265137,1659,6.477761745452881
