release_year,popularity,movie_id,title
1995,19.143320083618164,6520,First Knight
1995,17.84224510192871,10428,Hackers
1995,17.60608673095703,688,The Bridges of Madison County
1995,17.318838119506836,33542,Rumble in the Bronx
1995,16.47335433959961,12106,The Quick and the Dead
1995,16.470895767211914,9312,Mortal Kombat
1995,16.1397705078125,2293,Mallrats
1995,16.051328659057617,9603,Clueless
1995,15.864928245544434,687,Dead Man Walking
1995,15.585138320922852,8012,Get Shorty
1995,14.513304710388184,10802,Showgirls
1995,14.211698532104492,1710,Copycat
1995,13.291991233825684,9344,Kids
1995,13.080724716186523,3512,Under Siege 2: Dark Territory
1995,12.309715270996094,577,To Die For
1995,11.81833267211914,11980,The Prophecy
1995,11.095913887023926,11359,The Indian in the Cupboard
1995,11.0567626953125,9087,The American President
1995,10.755846977233887,10329,Congo
1995,10.703455924987793,11780,Rob Roy
1995,10.00456428527832,11517,Money Train
1995,9.48371696472168,10987,Halloween: The Curse of Michael Myers
1995,8.189406394958496,11863,Jade
1995,8.186936378479004,9067,Tank Girl
1995,7.71079683303833,9059,Tales from the Crypt: Demon Knight
1995,7.4426798820495605,10533,The Scarlet Letter
1995,7.029307842254639,1408,Cutthroat Island
1995,6.932220935821533,400,Things to Do in Denver When You're Dead
1995,6.908939838409424,6071,Kiss of Death
1995,6.775293827056885,2054,Mr. Holland's Opus
1995,6.7726149559021,12158,Vampire in Brooklyn
1995,5.87031888961792,11446,Welcome to the Dollhouse
1995,5.301589012145996,9271,Virtuosity
1995,5.107234954833984,31174,Richard III
1995,4.031585216522217,9089,Home for the Holidays
1995,3.8920400142669678,25066,Tales from the Hood
1995,3.7701609134674072,10858,Nixon
1995,2.877487897872925,11876,The Horseman on the Roof
1995,1.735461950302124,18713,The Jerky Boys
1995,1.7081899642944336,29371,The Incredibly True Adventure of Two Girls In Love
1995,1.5789029598236084,16388,The Brothers McMullen
1995,1.1876709461212158,63020,The Perez Family
1995,0.9181159734725952,124606,Bang
1995,0.9004420042037964,87729,Jefferson in Paris
1934,11.871423721313477,3078,It Happened One Night
2010,167.58370971679688,27205,Inception
2010,113.8582763671875,20352,Despicable Me
2010,107.06976318359375,24021,The Twilight Saga: Eclipse
2010,91.28568267822266,44214,Black Swan
2010,81.9146957397461,11324,Shutter Island
2010,78.53010559082031,12155,Alice in Wonderland
2010,77.58065795898438,27578,The Expendables
2010,77.3001937866211,10138,Iron Man 2
2010,73.79505157470703,20526,TRON: Legacy
2010,69.2782211303711,37799,The Social Network
2010,68.75724029541016,38055,Megamind
2010,67.26326751708984,10191,How to Train Your Dragon
2010,62.16987991333008,9543,Prince of Persia: The Sands of Time
2010,61.1217155456543,32657,Percy Jackson & the Olympians: The Lightning Thief
2010,59.995418548583984,10193,Toy Story 3
2010,58.594852447509766,49018,Insidious
2010,54.0535774230957,45269,The King's Speech
2010,52.46487808227539,44115,127 Hours
2010,49.661983489990234,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader
2010,49.29238510131836,44264,True Grit
2010,48.829437255859375,27576,Salt
2010,48.681968688964844,38757,Tangled
2010,47.68644332885742,18823,Clash of the Titans
2010,47.64955520629883,34851,Predators
2010,45.39583969116211,37735,Easy A
2010,45.054935455322266,23483,Kick-Ass
2010,44.906917572021484,37834,Knight and Day
2010,44.04118728637695,10192,Shrek Forever After
2010,43.86529541015625,41733,Due Date
2010,41.43024444580078,39514,RED
2010,41.42667770385742,37710,The Tourist
2010,38.885196685791016,22538,Scott Pilgrim vs. the World
2010,38.8640251159668,38365,Grown Ups
2010,38.06167984008789,35056,Date Night
2010,37.698463439941406,44048,Unstoppable
2010,37.66830062866211,20662,Robin Hood
2010,37.32184982299805,41216,Legend of the Guardians: The Owls of Ga'Hoole
2010,36.76466751098633,23169,Remember Me
2010,36.13353729248047,41439,Saw: The Final Chapter
2010,35.580814361572266,27022,The Sorcerer's Apprentice
2010,34.421695709228516,43539,The Next Three Days
2010,33.92647171020508,23048,Hot Tub Time Machine
2010,33.76933670043945,10196,The Last Airbender
2010,33.747825622558594,27573,The Bounty Hunter
2010,32.84122848510742,26388,Buried
2010,32.38935470581055,39451,Little Fockers
2010,32.3635368347168,20504,The Book of Eli
2010,31.019380569458008,45317,The Fighter
2010,30.983396530151367,42188,Never Let Me Go
2010,30.981603622436523,22894,Legion
2010,30.934688568115234,44040,Devil
2010,30.25402069091797,22972,Green Zone
2010,28.86756706237793,29427,The Crazies
2010,28.800111770629883,38167,Eat Pray Love
2010,27.916284561157227,26389,From Paris with Love
2010,27.494037628173828,41210,The Switch
2010,26.881610870361328,46705,Blue Valentine
2010,26.4060001373291,43933,Monsters
2010,26.396190643310547,23631,Machete
2010,26.324874877929688,41283,Faster
2010,26.28183937072754,43947,I Spit on Your Grave
2010,26.26820945739746,42684,Skyline
2010,25.82577133178711,23742,Cop Out
2010,25.799697875976562,31867,Repo Men
2010,25.41929054260254,32856,Valentine's Day
2010,25.06034278869629,41233,Step Up 3D
2010,24.903417587280273,34813,The Losers
2010,24.657930374145508,12201,Edge of Darkness
2010,24.399642944335938,27581,The Other Guys
2010,24.21835708618164,23168,The Town
2010,24.210697174072266,43949,Flipped
2010,23.835054397583008,35019,Nanny McPhee and the Big Bang
2010,23.343839645385742,43593,Piranha 3D
2010,23.256450653076172,33909,Wall Street: Money Never Sleeps
2010,23.139970779418945,35690,The Last Song
2010,23.004606246948242,37821,Killers
2010,22.863515853881836,42297,Burlesque
2010,22.845142364501953,38745,Gulliver's Travels
2010,22.789648056030273,41436,Paranormal Activity 2
2010,22.708646774291992,23759,Centurion
2010,22.58131217956543,20533,Jonah Hex
2010,22.49138832092285,38357,Morning Glory
2010,21.959741592407227,25195,Leap Year
2010,21.754329681396484,37950,Charlie St. Cloud
2010,21.285205841064453,46738,Incendies
2010,21.230737686157227,44945,Trust
2010,21.214570999145508,7978,The Wolfman
2010,21.118196487426758,11439,The Ghost Writer
2010,21.095489501953125,33217,Diary of a Wimpy Kid
2010,20.99173927307129,16290,Jackass 3D
2010,20.834882736206055,39013,Winter's Bone
2010,20.544998168945312,37495,Four Lions
2010,20.23695182800293,43347,Love & Other Drugs
2010,20.086645126342773,46503,All Good Things
2010,19.96271324157715,38303,You Again
2010,19.940244674682617,46838,Tucker and Dale vs Evil
2010,19.705310821533203,41402,Let Me In
2010,19.402816772460938,22971,Dear John
2010,18.632156372070312,27579,The American
2010,18.47241973876953,22907,Takers
2010,18.382919311523438,34806,The Back-Up Plan
2010,18.325897216796875,37786,Sex and the City 2
2010,17.869443893432617,32823,Get Him to the Greek
2010,17.611970901489258,27586,The Runaways
2010,17.1650390625,40264,Vampires Suck
2010,16.9309139251709,44639,Inside Job
2010,16.520830154418945,37056,Letters to Juliet
2010,16.17697525024414,34016,She's Out of My League
2010,15.805448532104492,49953,A Turtle's Tale: Sammy's Adventures
2010,15.338211059570312,39781,The Kids Are All Right
2010,15.279021263122559,48034,Little White Lies
2010,15.212569236755371,39053,Cyrus
2010,14.857884407043457,48289,The Debt
2010,14.83898639678955,38358,The Last Exorcism
2010,14.71988582611084,26022,My Name Is Khan
2010,14.639324188232422,23172,The Spy Next Door
2010,14.570359230041504,36419,After.Life
2010,14.562196731567383,46261,Don't Be Afraid of the Dark
2010,14.038512229919434,37931,MacGruber
2010,13.930763244628906,45958,Biutiful
2010,13.668633460998535,35169,Furry Vengeance
2010,13.635828018188477,44835,Hesher
2010,13.611543655395508,38073,Going the Distance
2010,13.365715026855469,44603,Hereafter
2010,13.143045425415039,43923,It's Kind of a Funny Story
2010,12.982318878173828,46146,Troll Hunter
2010,12.549489974975586,38363,Fair Game
2010,12.496260643005371,52015,Stake Land
2010,12.465399742126465,38031,You Will Meet a Tall Dark Stranger
2010,12.445176124572754,44113,Stone
2010,12.300788879394531,12819,Alpha and Omega
2010,12.256219863891602,38579,Marmaduke
2010,12.204568862915039,45132,Super
2010,11.933448791503906,55347,Beginners
2010,11.89261531829834,37414,The Killer Inside Me
2010,11.773980140686035,39691,Cats & Dogs 2 : The Revenge of Kitty Galore
2010,11.18769645690918,41515,Yogi Bear
2010,11.137655258178711,42888,How Do You Know
2010,11.023691177368164,38778,Dinner for Schmucks
2010,10.791954040527344,44147,Wild Target
2010,10.789912223815918,29426,Survival of the Dead
2010,10.409253120422363,38093,Just Wright
2010,10.095184326171875,27585,Rabbit Hole
2010,10.072198867797852,53457,Sarah's Key
2010,9.6879301071167,34335,Nine Dead
2010,9.681146621704102,38843,Ramona and Beezus
2010,9.590373039245605,39210,Somewhere
2010,9.525036811828613,39486,Secretariat
2010,9.169410705566406,45658,Everything Must Go
2010,9.169271469116211,60309,The Conspirator
2010,9.108948707580566,45649,Rubber
2010,9.054802894592285,41382,Lottery Ticket
2010,8.207425117492676,27004,Ca$h
2010,8.010046005249023,50135,Animals United
2010,7.809700965881348,45272,Country Strong
2010,7.720692157745361,40794,Loose Cannons
2010,7.7172369956970215,50037,Beyond the Black Rainbow
2010,7.453347206115723,59457,Womb
2010,7.349496841430664,46528,The Warrior's Way
2010,7.245108127593994,49787,The Reef
2010,7.2357940673828125,44009,Another Year
2010,7.217328071594238,29920,Easy Money
2010,7.001175880432129,43931,My Soul to Take
2010,6.733485221862793,34563,Our Family Wedding
2010,6.557642936706543,44718,Get Low
2010,6.546037197113037,45324,Casino Jack
2010,6.507093906402588,66195,The Perfect Host
2010,6.487343788146973,27569,Extraordinary Measures
2010,6.368933200836182,50848,The Names of Love
2010,6.1388020515441895,46138,Made in Dagenham
2010,6.085878849029541,31007,Welcome to the Rileys
2010,5.9376020431518555,53256,Three
2010,5.75356388092041,36696,Space Dogs
2010,5.628398895263672,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It
2010,5.325156211853027,40247,Please Give
2010,5.158067226409912,61984,Space Battleship Yamato
2010,5.000125885009766,39845,Love Ranch
2010,4.9924750328063965,46332,Of Gods and Men
2010,4.95273494720459,46829,Barney's Version
2010,4.930129051208496,44092,Reign of Assassins
2010,4.807548999786377,37737,Kites
2010,4.749885082244873,57120,Meek's Cutoff
2010,4.498367786407471,78394,Sea Rex 3D: Journey to a Prehistoric World
2010,4.009378910064697,69270,Super Hybrid
2010,3.949795961380005,43418,Beneath Hill 60
2010,3.891185998916626,52010,"Ultramarines: A Warhammer 40,000 Movie"
2010,3.7537031173706055,43090,Gunless
2010,3.644871950149536,35691,Letters to God
2010,3.620537042617798,44638,The Tempest
2010,3.593348979949951,49852,The Nutcracker: The Untold Story
2010,3.1253819465637207,42889,The Virginity Hit
2010,3.122152090072632,62728,Brighton Rock
2010,2.986285924911499,35688,Why Did I Get Married Too?
2010,2.5041561126708984,38033,Chain Letter
2010,2.3803319931030273,47607,Tiny Furniture
2010,2.267780065536499,47088,The Extra Man
2010,2.143764019012451,35791,Resident Evil: Afterlife
2010,2.0742950439453125,62255,Tracker
2010,1.9759409427642822,44594,Barry Munday
2010,1.9345240592956543,44944,For Colored Girls
2010,1.7814619541168213,43942,Freakonomics
2010,1.2599680423736572,42057,It's a Wonderful Afterlife
2010,1.1383830308914185,43434,Carlos
2010,0.9035289883613586,56601,The Perfect Game
2010,0.7744420170783997,62116,Mozart's Sister
2010,0.7178109884262085,39806,Princess Kaiulani
2010,0.6807529926300049,70829,The Last Godfather
2010,0.6302260160446167,76706,Christmas Mail
2010,0.5458250045776367,72914,"Fat, Sick & Nearly Dead"
2010,0.47909000515937805,69640,Lies in Plain Sight
2010,0.4249570071697235,40428,8: The Mormon Proposition
2010,0.39949101209640503,46252,Rust
2010,0.3973410129547119,41894,Blood Done Sign My Name
2010,0.3059220016002655,55567,Standing Ovation
2010,0.30456599593162537,34417,Good Intentions
2010,0.2494570016860962,53502,The Dead Undead
2010,0.19484800100326538,170480,The Deported
2010,0.19317199289798737,72913,Amigo
2010,0.17816999554634094,68412,3 Backyards
2010,0.1345600038766861,66468,N-Secure
2010,0.12082000076770782,58051,Housefull
2010,0.08434399962425232,47546,I Want Your Money
2010,0.06510300189256668,77934,The Christmas Bunny
2010,0.0063229999504983425,324352,Anderson's Cross
2010,0.005882999859750271,300327,Death Calls
2005,115.04002380371094,272,Batman Begins
2005,101.25041961669922,674,Harry Potter and the Goblet of Fire
2005,67.39132690429688,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
2005,66.00343322753906,187,Sin City
2005,61.226009368896484,254,King Kong
2005,53.90559387207031,118,Charlie and the Chocolate Factory
2005,51.7420654296875,7453,The Hitchhiker's Guide to the Galaxy
2005,48.57272720336914,74,War of the Worlds
2005,48.11090850830078,953,Madagascar
2005,47.973995208740234,9982,Chicken Little
2005,47.56119918823242,9335,Transporter 2
2005,45.388938903808594,16320,Serenity
2005,44.63545227050781,787,Mr. & Mrs. Smith
2005,44.49045181274414,1495,Kingdom of Heaven
2005,44.13556671142578,142,Brokeback Mountain
2005,44.10842514038086,1895,Star Wars: Episode III - Revenge of the Sith
2005,43.57161331176758,3933,Corpse Bride
2005,42.187984466552734,215,Saw II
2005,40.13800811767578,4442,The Brothers Grimm
2005,38.8319206237793,1690,Hostel
2005,38.473731994628906,6957,The 40 Year Old Virgin
2005,37.68056106567383,1635,The Island
2005,36.68922424316406,11679,xXx: State of the Union
2005,36.583831787109375,4348,Pride & Prejudice
2005,35.58003234863281,69,Walk the Line
2005,35.47629928588867,10022,The Pacifier
2005,34.82823944091797,1830,Lord of War
2005,34.62873840332031,59,A History of Violence
2005,34.57691192626953,8488,Hitch
2005,32.69003677368164,5236,Kiss Kiss Bang Bang
2005,32.602867126464844,8643,The Exorcism of Emily Rose
2005,32.23371124267578,10320,The Ring Two
2005,32.22722244262695,25,Jarhead
2005,32.051448822021484,9315,Flightplan
2005,31.05433464050293,1656,The Legend of Zorro
2005,30.669912338256836,116,Match Point
2005,30.380746841430664,533,The Curse of the Were-Rabbit
2005,30.205942153930664,10065,The Amityville Horror
2005,29.954301834106445,8202,Æon Flux
2005,29.558156967163086,9928,Robots
2005,29.261348724365234,8814,Doom
2005,29.10540771484375,9913,The Skeleton Key
2005,29.035221099853516,612,Munich
2005,29.01152992248535,9388,Thank You for Smoking
2005,28.6138916015625,9947,Elektra
2005,26.06573486328125,9291,The Longest Yard
2005,25.999887466430664,10027,Unleashed
2005,25.918006896972656,2652,Hard Candy
2005,25.159168243408203,7552,Fun with Dick and Jane
2005,24.694551467895508,8292,Four Brothers
2005,24.356483459472656,11283,Nanny McPhee
2005,24.240360260009766,9667,The Jacket
2005,24.100862503051758,921,Cinderella Man
2005,23.980329513549805,10982,Hoodwinked!
2005,23.663713455200195,2026,Hostage
2005,23.413188934326172,9392,The Descent
2005,23.234651565551758,7214,Coach Carter
2005,22.8948974609375,9621,Elizabethtown
2005,21.605567932128906,7364,Sahara
2005,20.679651260375977,1985,The Constant Gardener
2005,20.415571212768555,257,Oliver Twist
2005,19.998580932617188,10040,Miss Congeniality 2: Armed and Fabulous
2005,19.21255111694336,8976,A Lot Like Love
2005,19.10615348815918,11400,The New World
2005,18.831022262573242,9641,Cheaper by the Dozen 2
2005,18.706504821777344,8978,Assault on Precinct 13
2005,18.699840545654297,179,The Interpreter
2005,18.61471939086914,4551,Be Cool
2005,18.39457130432129,9923,Domino
2005,18.228538513183594,11096,Hide and Seek
2005,17.889530181884766,10048,Stealth
2005,17.815595626831055,10214,Son of the Mask
2005,17.717681884765625,3291,"Good Night, and Good Luck."
2005,17.7091007232666,8999,Derailed
2005,17.537153244018555,1667,March of the Penguins
2005,17.43486213684082,398,Capote
2005,17.17371940612793,9779,The Sisterhood of the Traveling Pants
2005,17.157737731933594,10066,House of Wax
2005,17.07484245300293,4550,Sympathy for Lady Vengeance
2005,16.87119483947754,231,Syriana
2005,16.754451751708984,1696,The Devil's Rejects
2005,16.595874786376953,1904,Memoirs of a Geisha
2005,16.541791915893555,9763,Goal!: The Dream Begins
2005,15.9821195602417,6519,The Dukes of Hazzard
2005,15.262492179870605,11683,Land of the Dead
2005,15.194238662719727,6795,Zathura: A Space Adventure
2005,14.723466873168945,11968,Into the Blue
2005,14.61794376373291,16608,The Proposition
2005,14.447723388671875,11804,White Noise
2005,14.376462936401367,9009,Dark Water
2005,14.190836906433105,9043,The Family Stone
2005,14.051852226257324,14175,Valiant
2005,14.031376838684082,6963,The Weather Man
2005,13.960945129394531,11661,Joyeux Noël
2005,13.788054466247559,10707,The Squid and the Whale
2005,13.590677261352539,11637,Are We There Yet?
2005,13.43572998046875,9007,Just Like Heaven
2005,13.288176536560059,13374,Ice Princess
2005,12.9990234375,7873,Harsh Times
2005,12.885985374450684,10060,Get Rich or Die Tryin'
2005,12.779200553894043,9701,North Country
2005,12.311010360717773,14199,The Adventures of Sharkboy and Lavagirl
2005,12.16383171081543,8053,The Three Burials of Melquiades Estrada
2005,12.05075454711914,11451,Herbie Fully Loaded
2005,11.818320274353027,8982,The Protector
2005,11.62423038482666,8968,Boogeyman
2005,11.195592880249023,10012,Cursed
2005,11.158905982971191,15648,The Perfect Man
2005,11.120166778564453,11648,Must Love Dogs
2005,11.041659355163574,11459,Sky High
2005,10.756265640258789,9042,The Cave
2005,10.433667182922363,1833,Rent
2005,10.411995887756348,4379,Monster-in-Law
2005,10.259461402893066,11453,Deuce Bigalow: European Gigolo
2005,10.230583190917969,7553,Waiting...
2005,10.194096565246582,6961,The Wedding Date
2005,9.965072631835938,11431,Fever Pitch
2005,9.773398399353027,546,Transamerica
2005,9.719094276428223,1382,Me and You and Everyone We Know
2005,9.292986869812012,12142,Alone in the Dark
2005,9.10035228729248,1544,Imagine Me & You
2005,9.031539916992188,13682,Pooh's Heffalump Movie
2005,8.992690086364746,9981,Kicking & Screaming
2005,8.92321491241455,13922,The Great Raid
2005,8.825113296508789,10070,Feast
2005,8.80262565612793,11460,Red Eye
2005,8.450512886047363,9912,The World's Fastest Indian
2005,8.212018013000488,19495,Nomad: The Warrior
2005,8.127728462219238,9787,Lords of Dogtown
2005,8.058109283447266,6439,Racing Stripes
2005,7.758187770843506,14517,Mirrormask
2005,7.53851318359375,15487,The Greatest Game Ever Played
2005,7.436315059661865,10008,An American Haunting
2005,7.433574199676514,7870,Down in the Valley
2005,7.342892169952393,10077,A Sound of Thunder
2005,7.051449775695801,1951,Manderlay
2005,7.00821590423584,168705,BloodRayne
2005,6.926926136016846,10092,Cry_Wolf
2005,6.925644874572754,9074,The Man
2005,6.803965091705322,9899,The Producers
2005,6.630856037139893,18777,Slow Burn
2005,6.3950300216674805,10476,Hustle & Flow
2005,6.353971004486084,1947,An Unfinished Life
2005,6.337735176086426,24363,House of D
2005,6.246399879455566,11354,The Upside of Anger
2005,6.048742771148682,12920,Dreamer: Inspired By a True Story
2005,6.004422187805176,13498,Man of the House
2005,5.647538185119629,9515,The Matador
2005,5.625631809234619,14177,Beauty Shop
2005,5.3504228591918945,7515,London
2005,5.254499912261963,14057,Trust the Man
2005,5.079017162322998,27360,King's Ransom
2005,4.901936054229736,9288,Dungeons & Dragons: Wrath of the Dragon God
2005,4.820166110992432,2610,Shopgirl
2005,4.795244216918945,15907,Duma
2005,4.757625102996826,1546,Thumbsucker
2005,4.488546848297119,18840,The White Countess
2005,4.097099781036377,9813,The Quiet
2005,4.056774139404297,13994,Romance & Cigarettes
2005,4.051220893859863,9729,Where the Truth Lies
2005,3.980072021484375,12228,Inside Deep Throat
2005,3.866025924682617,2008,The Promise
2005,3.7845349311828613,16186,Diary of a Mad Black Woman
2005,3.7426300048828125,11638,Guess Who
2005,3.71304988861084,17186,Supercross
2005,3.677830934524536,25312,Yes
2005,3.6186459064483643,17113,The Ballad of Jack and Rose
2005,3.588529109954834,9700,The Lost City
2005,3.5286428928375244,13919,The Chumscrubber
2005,3.5007410049438477,8435,A Cock and Bull Story
2005,3.4336249828338623,7301,Lonesome Jim
2005,3.334804058074951,17880,Because of Winn-Dixie
2005,2.8941540718078613,10773,Mrs Henderson Presents
2005,2.8036420345306396,18191,Edmond
2005,2.787374973297119,7509,Water
2005,2.639106035232544,14631,The Work and the Glory II: American Zion
2005,2.5976650714874268,10913,Dear Wendy
2005,2.5963380336761475,14544,Roll Bounce
2005,2.50416898727417,868,Tsotsi
2005,2.3562440872192383,15013,Wah-Wah
2005,2.0838561058044434,19803,Underclassman
2005,2.028170108795166,51820,The Salon
2005,2.0134050846099854,29078,The Game of Their Lives
2005,2.009597063064575,17926,Undiscovered
2005,1.9298830032348633,25975,My Date with Drew
2005,1.9068069458007812,41508,Fateless
2005,1.881466031074524,333355,Star Wars: Clone Wars: Volume 1
2005,1.834280014038086,14120,End of the Spear
2005,1.7771480083465576,20981,The Call of Cthulhu
2005,1.6978460550308228,292,Dave Chappelle's Block Party
2005,1.6237690448760986,2287,Rize
2005,1.428483009338379,18045,The Dark Hours
2005,1.404175043106079,29595,Wal-Mart: The High Cost of Low Price
2005,1.2656830549240112,12183,The Wendell Baker Story
2005,1.2439550161361694,24055,The Puffy Chair
2005,1.0859090089797974,14278,Murderball
2005,0.9834840297698975,49081,The Rocket: The Legend of Rocket Richard
2005,0.8878210186958313,20296,Chocolate: Deep Dark Secrets
2005,0.7726680040359497,14358,Mad Hot Ballroom
2005,0.6882200241088867,27404,My Big Fat Independent Movie
2005,0.38947099447250366,29262,The House of Sand
2005,0.2851310074329376,46415,Neal 'n' Nikki
2005,0.2584129869937897,31163,Chicken Tikka Masala
2005,0.21873599290847778,73511,The Californians
2005,0.20322999358177185,40185,Camping Sauvage
2005,0.18886999785900116,55831,Boynton Beach Club
2005,0.12306799739599228,40769,Mutual Appreciation
2005,0.12050499767065048,20520,The Motel
2005,0.0778760015964508,46729,Fetching Cody
2005,0.07137700170278549,30082,Forty Shades of Blue
2005,0.04686800017952919,67373,This Thing of Ours
2005,0.04542899876832962,47534,Fighting Tommy Riley
2005,0.025211000815033913,87943,Sisters in Law
2005,0.022173000499606133,67238,Cavite
2005,0.02016800083220005,64973,"Peace, Propaganda & the Promised Land"
2005,0.0052559999749064445,38786,The Blood of My Brother: A Story of Death in Iraq
2006,145.84738159179688,58,Pirates of the Caribbean: Dead Man's Chest
2006,90.80941009521484,1417,Pan's Labyrinth
2006,88.93516540527344,36557,Casino Royale
2006,85.11505889892578,950,Ice Age: The Meltdown
2006,84.63096618652344,752,V for Vendetta
2006,83.89325714111328,350,The Devil Wears Prada
2006,82.64303588867188,920,Cars
2006,80.58136749267578,1402,The Pursuit of Happyness
2006,74.44070434570312,1124,The Prestige
2006,65.19796752929688,1271,300
2006,63.42915725708008,1422,The Departed
2006,63.079002380371094,956,Mission: Impossible III
2006,57.92562484741211,1452,Superman Returns
2006,52.79267883300781,1372,Blood Diamond
2006,49.02004623413086,834,Underworld: Evolution
2006,48.7800407409668,1593,Night at the Museum
2006,47.99281692504883,1948,Crank
2006,45.47780227661133,9762,Step Up
2006,45.31319808959961,591,The Da Vinci Code
2006,45.22038650512695,388,Inside Man
2006,44.96745300292969,1581,The Holiday
2006,42.551902770996094,1427,Perfume: The Story of a Murderer
2006,41.570045471191406,1579,Apocalypto
2006,41.176631927490234,9339,Click
2006,37.27238464355469,9836,Happy Feet
2006,36.96095275878906,1491,The Illusionist
2006,36.921443939208984,186,Lucky Number Slevin
2006,36.368839263916016,9297,Monster House
2006,36.327049255371094,7518,Over the Hedge
2006,35.387874603271484,9693,Children of Men
2006,35.10785675048828,9792,The Hills Have Eyes
2006,34.938175201416016,582,The Lives of Others
2006,33.12487030029297,214,Saw III
2006,32.92799377441406,588,Silent Hill
2006,32.54928207397461,4257,Scary Movie 4
2006,32.310218811035156,2207,16 Blocks
2006,32.26789093017578,1262,Stranger Than Fiction
2006,31.643409729003906,9286,Final Destination 3
2006,30.863433837890625,2486,Eragon
2006,30.44525718688965,1246,Rocky Balboa
2006,29.887359619140625,2044,The Lake House
2006,29.487783432006836,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
2006,27.940092086791992,7512,Idiocracy
2006,27.655269622802734,1255,The Host
2006,27.097932815551758,9992,Arthur and the Invisibles
2006,26.619510650634766,7484,Open Season
2006,26.286954879760742,1523,The Last King of Scotland
2006,26.251216888427734,9767,The Break-Up
2006,26.093042373657227,3509,A Scanner Darkly
2006,25.785924911499023,1164,Babel
2006,25.45053482055664,12096,The Pink Panther
2006,24.697532653808594,1852,World Trade Center
2006,24.60601234436035,1381,The Fountain
2006,24.47248077392578,1251,Letters from Iwo Jima
2006,24.28730583190918,9036,Eight Below
2006,23.936599731445312,3683,Flags of Our Fathers
2006,23.491962432861328,7516,Smokin' Aces
2006,22.550134658813477,11619,Flushed Away
2006,22.36454963684082,1887,Marie Antoinette
2006,22.07430648803711,10025,Just My Luck
2006,21.380634307861328,10781,The Texas Chainsaw Massacre: The Beginning
2006,21.133747100830078,503,Poseidon
2006,20.746931076049805,14202,The Painted Veil
2006,20.277040481567383,1969,Bandidas
2006,20.25214385986328,4474,My Super Ex-Girlfriend
2006,20.23906135559082,9906,The Ant Bully
2006,20.219385147094727,9697,Lady in the Water
2006,19.7478084564209,219,Volver
2006,19.6423282623291,326,Snakes on a Plane
2006,19.31157112121582,7304,Running Scared
2006,19.113277435302734,1165,The Queen
2006,18.8060302734375,6877,Failure to Launch
2006,18.600366592407227,1819,"You, Me and Dupree"
2006,18.186025619506836,9754,Firewall
2006,18.07796287536621,2295,Clerks II
2006,17.6129207611084,11565,Big Momma's House 2
2006,17.501380920410156,9829,United 93
2006,17.32727813720703,9035,Slither
2006,17.229536056518555,512,Scoop
2006,17.078655242919922,9952,Rescue Dawn
2006,16.931846618652344,14191,Aquamarine
2006,16.93096923828125,9513,Garfield: A Tail of Two Kitties
2006,16.782470703125,9726,A Good Year
2006,16.536373138427734,10947,High School Musical
2006,16.282962799072266,9978,Stormbreaker
2006,15.895339965820312,9920,Ultraviolet
2006,15.804814338684082,9954,The Covenant
2006,15.35280704498291,5820,The Sentinel
2006,15.213483810424805,9676,The Black Dahlia
2006,14.846000671386719,1378,Shortbus
2006,14.793176651000977,773,Little Miss Sunshine
2006,14.642054557800293,9353,Nacho Libre
2006,14.486310958862305,1125,Dreamgirls
2006,14.304444313049316,9988,Beerfest
2006,14.13900375366211,1781,An Inconvenient Truth
2006,14.132582664489746,9986,Charlotte's Web
2006,13.906944274902344,1975,The Grudge 2
2006,13.906611442565918,9075,Black Book
2006,13.483386993408203,3093,Basic Instinct 2
2006,13.155999183654785,9664,Flyboys
2006,12.8989839553833,5072,Severance
2006,12.79040813446045,9053,DOA: Dead or Alive
2006,12.677016258239746,11908,Hatchet
2006,12.599836349487305,9718,Talladega Nights: The Ballad of Ricky Bobby
2006,12.576380729675293,1259,Notes on a Scandal
2006,12.421504020690918,9072,Little Man
2006,12.378030776977539,7859,Half Nelson
2006,12.32130241394043,9950,Find Me Guilty
2006,11.942861557006836,1440,Little Children
2006,11.885220527648926,8998,Friends with Money
2006,11.70630931854248,10741,Bobby
2006,11.429607391357422,7874,Black Snake Moan
2006,11.400229454040527,12271,Factory Girl
2006,11.227087020874023,12094,Jackass Number Two
2006,11.20333480834961,9895,Man of the Year
2006,10.814390182495117,9655,She's the Man
2006,10.573190689086914,2266,"Paris, je t'aime"
2006,10.430831909179688,9907,Barnyard
2006,10.410932540893555,5393,Happily N'Ever After
2006,10.304171562194824,14113,Zoom
2006,10.098722457885742,10073,Date Movie
2006,10.006281852722168,18147,Unaccompanied Minors
2006,9.97468090057373,9900,Grandma's Boy
2006,9.950505256652832,1494,Curse of the Golden Flower
2006,9.894346237182617,9975,Curious George
2006,9.750556945800781,10115,Stick It
2006,9.662714958190918,9682,Pulse
2006,9.559737205505371,9794,Employee of the Month
2006,9.349386215209961,4723,Southland Tales
2006,9.278361320495605,9766,Gridiron Gang
2006,9.244180679321289,9389,Renaissance
2006,8.999674797058105,12763,Take the Lead
